FILENAME,real_ratio,total_red,total_yellow,PLATE,TREATMENT,TREAT.ID,
maskedImage1739.png,0.403419316,8097,18070,185,5,185.5,
maskedImage1740.png,0.451696564,13776,24824,185,5,185.5,
maskedImage1750.png,NaN,11304,21366,185,5,185.5,
maskedImage1732.png,0.262907578,18837,55694,185,6,185.6,
maskedImage1747.png,0.736842105,93111,93240,185,6,185.6,
maskedImage1751.png,0.60367469,71467,88764,185,6,185.6,
maskedImage1741.png,0.843598174,128236,99062,185,7,185.7,
maskedImage1743.png,0.402554427,47289,91962,185,7,185.7,
maskedImage1744.png,0.758263993,106392,99609,185,7,185.7,
maskedImage1737.png,0.843315508,172663,143977,185,8,185.8,
maskedImage1745.png,0.518115306,30646,44576,185,8,185.8,
maskedImage1746.png,0.678448595,84490,95800,185,8,185.8,
maskedImage1756.png,0.339146344,43976,96817,186,1,186.1,
maskedImage1763.png,0.002942717,340,82128,186,1,186.1,
maskedImage1772.png,0.465629659,66494,111892,186,1,186.1,
maskedImage1753.png,0.505148344,56311,85437,186,2,186.2,
maskedImage1757.png,0.755881251,63479,60392,186,2,186.2,
maskedImage1758.png,0.691765681,121421,125870,186,2,186.2,
maskedImage1764.png,0.23894923,16216,47735,186,3,186.3,
maskedImage1766.png,0.078147414,6874,66968,186,3,186.3,
maskedImage1774.png,0.27129917,25942,78813,186,3,186.3,
maskedImage1761.png,0.809713213,153149,136311,186,4,186.4,
maskedImage1762.png,0.627941509,64270,76615,186,4,186.4,
maskedImage1767.png,0.699425391,96824,98117,186,4,186.4,
maskedImage1765.png,0.561244851,57045,80440,186,5,186.5,
maskedImage1770.png,0.642887582,102335,115973,186,5,186.5,
maskedImage1776.png,0.60872453,84453,107561,186,5,186.5,
maskedImage1759.png,0.548269581,57546,76703,186,6,186.6,
maskedImage1768.png,0.238906213,11688,46816,186,6,186.6,
maskedImage1771.png,0.262405383,24474,71746,186,6,186.6,
maskedImage1755.png,0.044343867,5673,64748,186,7,186.7,
maskedImage1760.png,0.260585989,22869,77555,186,7,186.7,
maskedImage1769.png,0.427143221,48487,88551,186,7,186.7,
maskedImage1754.png,0.867701908,172284,134993,186,8,186.8,
maskedImage1773.png,0.601004786,104416,132202,186,8,186.8,
maskedImage1775.png,0.557351787,63201,89375,186,8,186.8,
maskedImage1779.png,0.003026508,593,103976,187,1,187.1,
maskedImage1791.png,0,0,54400,187,1,187.1,
maskedImage1795.png,0.582642292,138451,176632,187,1,187.1,
maskedImage1783.png,0.576994982,55354,76391,187,2,187.2,
maskedImage1787.png,0.559567869,103770,133745,187,2,187.2,
maskedImage1797.png,0.701180029,115433,116741,187,2,187.2,
maskedImage1780.png,0.106737691,14892,96241,187,3,187.3,
maskedImage1784.png,0.157081981,12514,65689,187,3,187.3,
maskedImage1790.png,0.203580453,17941,68252,187,3,187.3,
maskedImage1777.png,0.384145386,23439,49714,187,4,187.4,
maskedImage1798.png,0.46151102,37854,66798,187,4,187.4,
maskedImage1800.png,0.540049457,48796,71194,187,4,187.4,
maskedImage1786.png,0.567514229,62670,85440,187,5,187.5,
maskedImage1794.png,0.623437663,60672,75078,187,5,187.5,
maskedImage1799.png,0.665853745,60198,70809,187,5,187.5,
maskedImage1778.png,0.882876281,243101,193805,187,6,187.6,
maskedImage1785.png,0.419167817,33921,64314,187,6,187.6,
maskedImage1792.png,0.602937692,69877,86149,187,6,187.6,
maskedImage1789.png,0.921438929,338653,251560,187,7,187.7,
maskedImage1793.png,0.691315491,117118,125869,187,7,187.7,
maskedImage1796.png,0.749375111,130783,127715,187,7,187.7,
maskedImage1781.png,0.488766811,58037,86473,187,8,187.8,
maskedImage1782.png,0.712546472,116745,121630,187,8,187.8,
maskedImage1788.png,0.64052976,95381,113620,187,8,187.8,
maskedImage1803.png,0.29398549,19509,56413,188,1,188.1,
maskedImage1811.png,0.00047553,32,52333,188,1,188.1,
maskedImage1822.png,0.283024723,34230,94665,188,1,188.1,
maskedImage1806.png,0.734618532,126790,124319,188,2,188.2,
maskedImage1812.png,0.5894527,52881,69984,188,2,188.2,
maskedImage1824.png,0.712837838,113625,114411,188,2,188.2,
maskedImage1801.png,0.673990142,69212,80809,188,3,188.3,
maskedImage1809.png,0.651550417,118893,133569,188,3,188.3,
maskedImage1817.png,0.821579503,130876,109058,188,3,188.3,
maskedImage1810.png,0.318978102,21808,61545,188,4,188.4,
maskedImage1813.png,0.744169066,118637,119311,188,4,188.4,
maskedImage1815.png,0.819624563,146369,125920,188,4,188.4,
maskedImage1802.png,0.920568771,197977,143717,188,5,188.5,
maskedImage1807.png,0.500685909,53761,87653,188,5,188.5,
maskedImage1814.png,0.636255572,49866,58334,188,5,188.5,
maskedImage1805.png,0.90251577,209075,157812,188,6,188.6,
maskedImage1808.png,0.645084351,100380,125361,188,6,188.6,
maskedImage1820.png,0.634099813,99372,123635,188,6,188.6,
maskedImage1816.png,0.756785682,116928,112210,188,7,188.7,
maskedImage1819.png,0.476998705,73327,116160,188,7,188.7,
maskedImage1821.png,0.822758003,141027,120441,188,7,188.7,
maskedImage1804.png,0.506340239,52610,77840,188,8,188.8,
maskedImage1818.png,0.82570624,138321,112096,188,8,188.8,
maskedImage1823.png,0.727504183,136227,138132,188,8,188.8,
maskedImage1839.png,0.854489567,121264,109975,189,1,189.1,
maskedImage1842.png,0.846015016,130361,114468,189,1,189.1,
maskedImage1844.png,0.56123984,163155,217861,189,1,189.1,
maskedImage1825.png,0.94080476,162151,131406,189,2,189.2,
maskedImage1828.png,0.906857225,113223,86897,189,2,189.2,
maskedImage1836.png,0.933563511,197455,149194,189,2,189.2,
